report_date,region,class,commodity,variety,organic,unit,environment,price_min,price_max,current_ad_count,current_wtd_avg_price
12/16/2022,Southcentral,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,1.99,1.99,64,1.99
12/16/2022,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,2.99,2.99,74,2.99
12/16/2022,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,2.99,2.99,12,2.99
12/16/2022,Southcentral,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.77,0.77,14,0.77
12/23/2022,Southcentral,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.77,0.99,97,0.95
12/23/2022,Southcentral,Vegetables,Tomatoes,N/A,No,per lb,N/A,1.99,1.99,99,1.99
12/23/2022,Southcentral,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,1.98,2.29,187,2.08
12/23/2022,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,2.49,2.99,168,2.65
12/23/2022,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,2.5,2.99,100,2.93
12/30/2022,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,2.48,2.49,31,2.49
12/30/2022,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,Yes,10 oz package,N/A,2.99,2.99,5,2.99
12/30/2022,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,3,3,60,3
12/30/2022,Southcentral,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.97,1.99,625,1.36
12/30/2022,Southcentral,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.67,1.59,623,1.21
01/06/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,2.5,2.5,9,2.5
01/06/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,1.29,2.49,113,1.35
01/06/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,Yes,per lb,Greenhouse,2.99,2.99,75,2.99
01/06/2023,Southcentral,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.69,1.69,888,1.03
01/06/2023,Southcentral,Vegetables,Tomatoes,N/A,No,per lb,N/A,1.29,1.29,6,1.29
01/06/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,1.99,2.99,178,2.61
01/06/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,1.39,2.99,119,2.77
01/13/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,2.99,3.99,48,3.12
01/13/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,Yes,10 oz package,N/A,2.5,2.5,5,2.5
01/13/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,Yes,per lb,Greenhouse,2.99,2.99,75,2.99
01/13/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.97,2.49,586,1.57
01/13/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,1.79,3.33,453,2.85
01/13/2023,Southcentral,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.77,1.49,406,1.06
01/13/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,1.39,1.39,163,1.39
01/13/2023,Southcentral,Vegetables,Tomatoes,N/A,No,per lb,N/A,1.29,2.49,136,2.22
01/20/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,2,3.99,18,2.88
01/20/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,Yes,10 oz package,N/A,1.98,1.98,17,1.98
01/20/2023,Southcentral,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.88,2.49,312,1.48
01/20/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,1.79,2.99,178,2.46
01/20/2023,Southcentral,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.66,1.28,327,0.95
01/20/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,1.29,2.49,236,1.86
01/20/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,1.48,1.99,15,1.68
01/27/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,1.79,1.79,29,1.79
01/27/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,1.29,2.99,525,2.01
01/27/2023,Southcentral,Vegetables,Tomatoes,N/A,No,per lb,N/A,1.49,1.99,66,1.94
01/27/2023,Southcentral,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.68,1.29,856,0.88
01/27/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,0.99,3,324,2.4
01/27/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,Yes,10 oz package,N/A,2.5,2.5,5,2.5
01/27/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,1.49,2,239,1.74
02/03/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,2.29,2.99,75,2.88
02/03/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,Yes,10 oz package,N/A,2.99,3.49,100,3.47
02/03/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,0.99,1.5,66,1.04
02/03/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,0.98,1.99,192,1.49
02/03/2023,Southcentral,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.99,1.98,145,1.51
02/03/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,1.59,3.99,379,2.35
02/03/2023,Southcentral,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.59,1.29,413,0.93
02/10/2023,Southcentral,Vegetables,Tomatoes,N/A,No,per lb,N/A,1.49,1.97,83,1.6
02/10/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,1.5,1.5,6,1.5
02/10/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,1.49,3.49,558,2.49
02/10/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,1.97,1.97,7,1.97
02/10/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,2.19,2.19,70,2.19
02/10/2023,Southcentral,Vegetables,Tomatoes,Plum Type (Roma),Yes,per lb,N/A,3.5,3.5,29,3.5
02/10/2023,Southcentral,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.59,1.49,1237,0.96
02/10/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,1.49,1.79,162,1.53
02/17/2023,Southcentral,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.59,1.49,657,0.99
02/17/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,1.48,1.98,146,1.52
02/17/2023,Southcentral,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,No,per lb,Greenhouse,2.99,2.99,5,2.99
02/17/2023,Southcentral,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.98,1.99,224,1.5
02/17/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,1.19,2.49,279,1.87
02/17/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,1.89,3,310,2.81
02/17/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,1.49,2.88,54,2.57
02/17/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,Yes,10 oz package,N/A,2.99,2.99,202,2.99
02/24/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,Yes,10 oz package,N/A,1.79,1.79,10,1.79
02/24/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,1.49,1.99,133,1.95
02/24/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,1.79,3.99,995,2.91
02/24/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,2,2.99,104,2.9
02/24/2023,Southcentral,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.5,0.99,390,0.78
02/24/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,1.99,1.99,64,1.99
02/24/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,1.29,2.88,184,1.98
02/24/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,1.29,1.98,171,1.54
02/24/2023,Southcentral,Vegetables,Tomatoes,Cherry Type,Yes,1 pint package,N/A,2,2,9,2
02/24/2023,Southcentral,Vegetables,Tomatoes,N/A,No,per lb,N/A,1.28,2.49,294,1.63
03/03/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.99,1.99,481,1.49
03/03/2023,Southcentral,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.58,1.29,822,0.98
03/03/2023,Southcentral,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,No,per lb,Greenhouse,4.99,4.99,75,4.99
03/03/2023,Southcentral,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.79,1.48,156,1.38
03/03/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,1,1.79,289,1.48
03/03/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,Yes,10 oz package,N/A,2.99,2.99,5,2.99
03/03/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,1.5,2,153,1.6
03/03/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,2,2.49,112,2.18
03/10/2023,Southcentral,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.98,1.79,160,1.12
03/10/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.99,2.49,271,2.04
03/10/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,2.49,2.49,42,2.49
03/10/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,0.98,1.99,149,1.32
03/10/2023,Southcentral,Vegetables,Tomatoes,Cherry Type,No,1 pint package,N/A,3,3,64,3
03/10/2023,Southcentral,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,Yes,per lb,Greenhouse,4.99,4.99,75,4.99
03/10/2023,Southcentral,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.47,1.29,324,0.95
03/10/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,0.97,1.5,154,1.34
03/10/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,1.78,4.99,42,2.7
03/10/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,2.99,2.99,42,2.99
03/17/2023,Southcentral,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.98,1.79,159,1.15
03/17/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,Yes,10 oz package,N/A,2.99,2.99,5,2.99
03/17/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,1.5,3,378,1.85
03/17/2023,Southcentral,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.58,1.69,671,0.96
03/17/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,1.69,2.98,246,1.91
03/17/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,0.99,1.49,233,1.22
03/17/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,1.99,1.99,8,1.99
03/24/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,2,2,9,2
03/24/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.99,2.14,344,1.95
03/24/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,Yes,per lb,Greenhouse,2.99,2.99,75,2.99
03/24/2023,Southcentral,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.78,1.99,391,1.59
03/24/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,1.48,2.88,65,2.38
03/24/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,1.78,3.33,609,2.81
03/24/2023,Southcentral,Vegetables,Tomatoes,Cherry Type,Yes,1 pint package,N/A,2,2,9,2
03/24/2023,Southcentral,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.59,1.28,389,0.92
03/24/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,1.29,1.79,110,1.76
03/24/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,0.98,1.99,106,1.61
03/31/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,0.99,2.59,222,1.59
03/31/2023,Southcentral,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.57,1.29,1305,0.92
03/31/2023,Southcentral,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.59,2.59,92,2.59
03/31/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,2.48,2.48,42,2.48
03/31/2023,Southcentral,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.99,1.48,181,1.35
03/31/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,1.29,1.99,290,1.74
03/31/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,2.29,2.29,6,2.29
03/31/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,Yes,10 oz package,N/A,3.49,3.49,95,3.49
03/31/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,0.97,4.99,114,3.66
03/31/2023,Southcentral,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,No,per lb,Greenhouse,1.99,1.99,5,1.99
04/07/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,2.49,3,481,2.85
04/07/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,1.5,2.99,48,2.8
04/07/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,2,2,9,2
04/07/2023,Southcentral,Vegetables,Tomatoes,N/A,No,per lb,N/A,1.19,1.69,177,1.5
04/07/2023,Southcentral,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.59,2.59,92,2.59
04/07/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,1.19,1.99,318,1.79
04/07/2023,Southcentral,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.5,1.29,883,0.86
04/07/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,1.38,1.49,116,1.39
04/14/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,1.29,1.99,36,1.85
04/14/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,1.47,2.99,495,1.87
04/14/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.99,2.14,199,1.67
04/14/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,2.5,2.5,9,2.5
04/14/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,1.25,1.49,12,1.37
04/14/2023,Southcentral,Vegetables,Tomatoes,Plum Type (Roma),Yes,per lb,N/A,1.99,1.99,107,1.99
04/14/2023,Southcentral,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.59,2.59,92,2.59
04/14/2023,Southcentral,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.57,1.36,867,0.93
04/14/2023,Southcentral,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.98,1.99,298,1.54
04/21/2023,Southcentral,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,No,per lb,Greenhouse,1.89,1.99,21,1.91
04/21/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES,Yes,per lb,N/A,1.48,1.48,9,1.48
04/21/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,1.69,1.69,12,1.69
04/21/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,0.99,1.49,127,1.01
04/21/2023,Southcentral,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.57,1,277,0.75
04/21/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,Yes,per lb,Greenhouse,2.99,2.99,75,2.99
04/21/2023,Southcentral,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.99,1.59,309,1.42
04/21/2023,Southcentral,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.59,2.59,92,2.59
04/21/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,1.5,3.49,371,2.67
04/21/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,Yes,10 oz package,N/A,3.49,3.99,349,3.6
04/21/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,1,3.99,98,3.29
04/21/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,1.98,2.99,173,2.62
04/21/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.97,2.48,490,1.46
04/28/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,0.79,1.99,519,1.63
04/28/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,1.5,1.5,7,1.5
04/28/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.99,2.14,481,1.43
04/28/2023,Southcentral,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.5,1.48,673,0.89
04/28/2023,Southcentral,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,No,per lb,Greenhouse,1.89,1.89,16,1.89
04/28/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,0.98,2.99,417,1.83
04/28/2023,Southcentral,Vegetables,Tomatoes,N/A,No,per lb,N/A,1.28,1.99,454,1.61
04/28/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,1.49,1.49,303,1.49
05/05/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,2.49,3.68,242,2.83
05/05/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,1.25,2.99,12,2.12
05/05/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,0.97,1.48,317,0.98
05/05/2023,Southcentral,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.5,1.49,2326,0.95
05/05/2023,Southcentral,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.58,1.99,55,1.44
05/05/2023,Southcentral,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.59,2.59,92,2.59
05/05/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.99,2.19,616,1.36
05/12/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.98,2.68,639,1.6
05/12/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,1.5,2.49,132,2.41
05/12/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,1.49,2.5,376,2.33
05/12/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,Yes,10 oz package,N/A,2.99,2.99,5,2.99
05/12/2023,Southcentral,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.59,2.59,92,2.59
05/12/2023,Southcentral,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.99,1.99,145,1.69
05/12/2023,Southcentral,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.57,1.19,693,0.9
05/12/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,0.97,1.48,349,1.03
05/19/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,Yes,10 oz package,N/A,3.5,3.5,68,3.5
05/19/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,0.88,1.5,80,1.32
05/19/2023,Southcentral,Vegetables,Tomatoes,N/A,No,per lb,N/A,1.49,2.59,194,1.85
05/19/2023,Southcentral,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,No,per lb,Greenhouse,1.99,1.99,5,1.99
05/19/2023,Southcentral,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.59,2.59,92,2.59
05/19/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.99,2.19,709,1.36
05/19/2023,Southcentral,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.67,1.48,558,0.96
05/19/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,0.89,1.99,159,1.09
05/19/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,2.69,3.69,307,3.19
05/26/2023,Southcentral,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.5,1.49,567,0.97
05/26/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.97,1.99,804,1.33
05/26/2023,Southcentral,Vegetables,Tomatoes,N/A,No,per lb,N/A,1.28,1.99,494,1.47
05/26/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,2.49,2.99,507,2.98
05/26/2023,Southcentral,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.59,2.59,92,2.59
05/26/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,0.99,1.99,525,1.22
05/26/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,1.29,1.88,91,1.64
06/02/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,2,2,9,2
06/02/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,2,2,60,2
06/02/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,1.29,1.29,7,1.29
06/02/2023,Southcentral,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.69,0.99,673,0.87
06/02/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,Yes,10 oz package,N/A,2.5,3.99,279,3.96
06/02/2023,Southcentral,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.59,2.59,92,2.59
06/02/2023,Southcentral,Vegetables,Tomatoes,N/A,No,per lb,N/A,1.29,1.69,189,1.51
06/02/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,0.97,3.33,608,2.53
06/02/2023,Southcentral,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,No,per lb,Greenhouse,2.48,2.99,114,2.91
06/02/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.99,2.48,546,1.67
06/09/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.98,1.99,697,1.51
06/09/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,2.48,2.48,42,2.48
06/09/2023,Southcentral,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.59,2.59,92,2.59
06/09/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,0.97,1.39,309,0.98
06/09/2023,Southcentral,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,No,per lb,Greenhouse,3.99,3.99,8,3.99
06/09/2023,Southcentral,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.58,0.99,427,0.87
06/09/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,1.27,3.33,434,2.57
06/16/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,0.99,1.99,124,1.83
06/16/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,0.99,1.99,483,1.6
06/16/2023,Southcentral,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.59,1.59,710,1.01
06/16/2023,Southcentral,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.97,1.99,282,1.27
06/16/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.99,2.48,198,1.41
06/16/2023,Southcentral,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.59,2.59,92,2.59
06/16/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,1.49,2.49,109,2.43
06/16/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,Yes,10 oz package,N/A,1.99,2.99,15,2.32
06/16/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,1.27,2.99,409,2.1
06/23/2023,Southcentral,Vegetables,Tomatoes,Cherry Type,No,1 pint package,N/A,1.99,2.99,86,2.59
06/23/2023,Southcentral,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.59,2.59,92,2.59
06/23/2023,Southcentral,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.98,2.49,347,1.82
06/23/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.99,2.19,292,1.65
06/23/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,0.77,2.29,706,1.1
06/23/2023,Southcentral,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,0.99,1.48,273,1.02
06/23/2023,Southcentral,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.67,1.49,620,0.89
06/23/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,1.27,2.99,269,2.15
06/23/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,Yes,10 oz package,N/A,3.49,3.49,274,3.49
06/23/2023,Southcentral,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,1.67,1.67,6,1.67
06/30/2023,Southcentral,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,No,per lb,Greenhouse,1.99,1.99,6,1.99
